Character,Line
Andy Dwyer,You're so smart.
Andy Dwyer,What's your name?
Andy Dwyer,"Nice to meet you, ma'am."
Andy Dwyer,"Aw, no, no."
Andy Dwyer,"I don't know what it is you do, but you seem important enough to get that done."
Andy Dwyer,"Also, can you bring back Power Rangers?"
Andy Dwyer,"Wait, did his leg grow back?"
Andy Dwyer,"I wasn't super paying attention to what you just said that we'll be doing, but I will give 110 percent. Well, as soon as you repeat yourself in a more interesting way."
Andy Dwyer,Chris!
Andy Dwyer,I love it.
Andy Dwyer,Thank you.
Andy Dwyer,"Baby, you are so creepy."
Andy Dwyer,Got it!
Andy Dwyer,Got it!
Andy Dwyer,Yeah.
Andy Dwyer,I also got this dude's briefcase.
Andy Dwyer,It was just laying there.
Andy Dwyer,Kind of a panic move.
Andy Dwyer,"Aw, that's so sweet."
Andy Dwyer,Buy more stocks.
Andy Dwyer,Now.
Andy Dwyer,This phone kind of smells like a butt.
Andy Dwyer,"Oh, my God."
Andy Dwyer,I found it outside of Ron's cabin after our brainstorming session.
Andy Dwyer,Is there any possibility MonaLisa could be pregnant?
Andy Dwyer,"Well, first, I would be like, ""Dad You're alive?"""
Andy Dwyer,Ooh.
Andy Dwyer,Mmhmm.
Andy Dwyer,Yes.
Andy Dwyer,"To make that dream come true for another kid Well, that's what being a cop is all about."
Andy Dwyer,"When I was a kid, I always wanted to hold a cop's gun."
Andy Dwyer,"Yes, I give it to him."
Andy Dwyer,That's okay.
Andy Dwyer,"It's a positive pregnancy test, Tom."
Andy Dwyer,I worked really hard.
Andy Dwyer,"I forgot, Ben how many bags of marshmallows do I give them?"
Andy Dwyer,That song is about April.
Andy Dwyer,Yes.
Andy Dwyer,Wait.
Andy Dwyer,"Well, everyone calls me Andy, but my full name is Andrew, I think, so No?"
Andy Dwyer,"November, your bangs are cute, November, your voice is a flute, November, let's pretend the sky is for us, Let's spread our wings and fly on a date, I want to go on a date with you, November."
Andy Dwyer,I don't know how to answer that.
Andy Dwyer,"Oh, my assistant has something she'd like to show you, partner."
Andy Dwyer,"Look, I made a shrimp claw."
Andy Dwyer,"November, you're beautiful, November, you're so serene, walk among the clouds, and see that you and me, were meant to be,"
Andy Dwyer,I love politics.
Andy Dwyer,Really?
Andy Dwyer,"Let's go, munchkins."
Andy Dwyer,I did every pair that I could.
Andy Dwyer,"Oh, I'm nervous."
Andy Dwyer,I didn't know what to do with these.
Andy Dwyer,Let's get divorced.
Andy Dwyer,I wish I could marry you all over again.
Andy Dwyer,You're the greatest wife ever.
Andy Dwyer,"Babe, thank you so much for organizing the mouse rat reunion."
Andy Dwyer,Yeah.
Andy Dwyer,I doubt it.
Andy Dwyer,"I mean, I think you're a cool dude, too."
Andy Dwyer,I like you as well.
Andy Dwyer,But I'm still in love with Ann.
Andy Dwyer,I couldn't have been more upfront about that.
Andy Dwyer,"Andy, Ann, I thought it had a nice ring to it."
Andy Dwyer,"That way, we can get married again."
Andy Dwyer,April?
Andy Dwyer,"Besides, the math doesn't add up because we only have sex every single day."
Andy Dwyer,"And since she's the only one that we haven't talked to, it has to be hers."
Andy Dwyer,"Oh, my God."
Andy Dwyer,"Look, I still have feelings for you."
Andy Dwyer,I'm in a band.
Andy Dwyer,Okay? I said it.
Andy Dwyer,"There's so much free food at this party, honey."
Andy Dwyer,What do you want me to do? Not mention those feelings to your boyfriend?
Andy Dwyer,What? Fine.
Andy Dwyer,I'm gonna.
Andy Dwyer,That's it.
Andy Dwyer,"No, she would've told me."
Andy Dwyer,It was me.
Andy Dwyer,You want to?
Andy Dwyer,We're getting divorced!
Andy Dwyer,I think they're gloves.
Andy Dwyer,I picture 533 salt shakers and batteries lighting a building on fire.
Andy Dwyer,You know how I remember that?
Andy Dwyer,Arson is 533.
Andy Dwyer,"Dude, that is the coolest sentence I've ever heard somebody talk."
Andy Dwyer,You got all of that from a picture?
Andy Dwyer,"The way I remember that, I picture 35 a salt shakers and 42 batteries."
Andy Dwyer,Assault and battery.
Andy Dwyer,"Okay, quiz me."
Andy Dwyer,"First, we do the written exam, and then we do the personality evaluation, which I feel like I'm gonna nail, 'cause people always say, ""But he's got a great personality."""
Andy Dwyer,"Hey, you know who should wear these shoes?"
Andy Dwyer,"We should do that, right?"
Andy Dwyer,Monkeys.
Andy Dwyer,Who wouldn't?
Andy Dwyer,Hey.
Andy Dwyer,Donna.
Andy Dwyer,"I'm on a break, one of the many advantages of owning your own business."
Andy Dwyer,Yeah.
Andy Dwyer,"Listen, Donna."
Andy Dwyer,Ann is trying to decide between Mark and myself.
Andy Dwyer,"If you had to choose, who would you choose?"
Andy Dwyer,I'm nice.
Andy Dwyer,"Right now, on the spot."
Andy Dwyer,Sure.
Andy Dwyer,Mark.
Andy Dwyer,"Also, do you know where my catcher's mitt is?"
Andy Dwyer,"Hey, you can't keep it from me."
Andy Dwyer,No.
Andy Dwyer,And I love her.
Andy Dwyer,"Maybe April doesn't think that we're the greatest band in the world, but, man, she loves me."
Andy Dwyer,You bought it back from Sewage Joe?
Andy Dwyer,Crazy.
Andy Dwyer,"Oh, my gosh."
Andy Dwyer,That's my guitar.
Andy Dwyer,What is this?
Andy Dwyer,Wait a minute.
Andy Dwyer,and I had to fight a squirrel.
Andy Dwyer,"Found you, oh I found you."
Andy Dwyer,An amalgam.
Andy Dwyer,"Oh, man, I love this song."
Andy Dwyer,"Sleeping in a tent, I'm sleeping in the tent."
Andy Dwyer,Whoa.
Andy Dwyer,Ann.
Andy Dwyer,I won't look up your skirt.
Andy Dwyer,Third time today.
Andy Dwyer,What the [bleep] man?
Andy Dwyer,I hope he wasn't a handful.
Andy Dwyer,Thank you so much.
Andy Dwyer,I missed you.
Andy Dwyer,"Hey, bud."
Andy Dwyer,I'm on top of the world.
Andy Dwyer,Nailed it.
Andy Dwyer,"That means ""thank you""?"
Andy Dwyer,"We're amazing, so let me know how much you like us."
Andy Dwyer,"Okay, mine doesn't have any pictures."
Andy Dwyer,What are you listening to?
Andy Dwyer,April's making you listen to that?
Andy Dwyer,If you think if you do you think it would help?
Andy Dwyer,That would be so hot.
Andy Dwyer,She's really into that indie stuff.
Andy Dwyer,It's Andy.
Andy Dwyer,It's me.
Andy Dwyer,I'm more of a Dave Matthews guy myself.
Andy Dwyer,Yes!
Andy Dwyer,What are you doing?
Andy Dwyer,I love that song.
Andy Dwyer,Sweet!
Andy Dwyer,"Oh, my God, yes."
Andy Dwyer,And we kind of have a long backstory of history.
Andy Dwyer,"Here you go, here."
Andy Dwyer,"Well, honestly, because there's already a girl that I like."
Andy Dwyer,But I don't think we should go out romantically.
Andy Dwyer,"Oh, Shauna, look, I think you are a super cute person, and your newspaper articles are so cool, and they're probably very accurate."
Andy Dwyer,We've got another forum today.
Andy Dwyer,"Well, you know what?"
Andy Dwyer,Just now? Nothing.
Andy Dwyer,Take one.
Andy Dwyer,"So, you know, who cares."
Andy Dwyer,Check us out.
Andy Dwyer,Let's just hop back in that saddle.
Andy Dwyer,Champion!
Andy Dwyer,"That's mine, it's all mine."
Andy Dwyer,This whole company is ours.
Andy Dwyer,"Ooh, you know what?"
Andy Dwyer,I call it.
Andy Dwyer,"It totally works, but I got spaghetti in the keyboard."
Andy Dwyer,I'm gonna bring it back.
Andy Dwyer,I forgot.
Andy Dwyer,"I took it home, and I spaced."
Andy Dwyer,New band name.
Andy Dwyer,I didn't mean to steal it.
Andy Dwyer,Fleetwood Mac Sex Pants.
Andy Dwyer,It's totally broken!
Andy Dwyer,Guys!
Andy Dwyer,Maybe just Fleetwood Mac.
Andy Dwyer,Is this about the laptop?
Andy Dwyer,Whoohoohoo!
Andy Dwyer,Yeah!
Andy Dwyer,"What no, he won't 'cause I've been trying it, and it didn't work."
Andy Dwyer,"Oh, my God."
Andy Dwyer,"Babe, I just dropped off Leslie's triplets with her mom."
Andy Dwyer,All three of 'em.
Andy Dwyer,I can't believe we're at Hogwarts!
Andy Dwyer,San Francisco's the best.
Andy Dwyer,Oh-ho!
Andy Dwyer,"I mean, I knew it'd go down, but not that fast!"
Andy Dwyer,Look at it go!
Andy Dwyer,Ah!
Andy Dwyer,You like music?
Andy Dwyer,"You don't remember anything that happened last night, do you?"
Andy Dwyer,Wow.
Andy Dwyer,"Yeah, man, we did it."
Andy Dwyer,"Ooh, I can't believe our house is going to be full of rich people named Dottie and Todd and Rick."
Andy Dwyer,You should see the booger under this chair.
Andy Dwyer,All right.
Andy Dwyer,Damn it.
Andy Dwyer,Shoeshine?
Andy Dwyer,Oh [bleep].
Andy Dwyer,This is going to be so fun letting you dangle until I finally reveal that we did not make out.
Andy Dwyer,"I got two microphones, a four-track recorder and every bass tab to Dave Matthews ever."
Andy Dwyer,"We're gonna jam for, like, nine hours."
Andy Dwyer,Is that cool?
Andy Dwyer,Objection.
Andy Dwyer,Ma'am?
Andy Dwyer,"What do you say, sir?"
Andy Dwyer,That's really dangerous.
Andy Dwyer,"Oh, my gosh."
Andy Dwyer,"The key is, you have to throw the dirt into the back of the fan."
Andy Dwyer,Are they throwing dirt into a fan?
Andy Dwyer,Are they playing any games I invented?
Andy Dwyer,"Hey, you invented that game."
Andy Dwyer,"Shine, shine, shine your shoes."
Andy Dwyer,"And then after they give us the free wifi, we tell 'em that the treasure was love all along."
Andy Dwyer,"Ooh, we could tell 'em that there's buried treasure in Pawnee."
Andy Dwyer,"For once, it's Ann who blacked out drunk and not Andy."
Andy Dwyer,All right.
Andy Dwyer,"I found the pregnancy test, honey."
Andy Dwyer,"I mean, if you think it'd help you."
Andy Dwyer,Andâ¦ I like her.
Andy Dwyer,"Oh, yeah."
Andy Dwyer,Of course.
Andy Dwyer,You're pregnant.
Andy Dwyer,Unity concert!
Andy Dwyer,"Well, it's about that time."
Andy Dwyer,It kind of does.
Andy Dwyer,"Or, actually, you know what?"
Andy Dwyer,It doesn't even look like you.
Andy Dwyer,It's not that great.
Andy Dwyer,"Leslie, don't cry."
Andy Dwyer,No! We just ruled that out.
Andy Dwyer,Was that Brandi Maxxxx?
Andy Dwyer,"Ah, dang it."
Andy Dwyer,"Well, I'll get out of your hair."
Andy Dwyer,Okay.
Andy Dwyer,Oh.
Andy Dwyer,"You did? That's amazing! Wait, why did you wait to tell me?"
Andy Dwyer,All right.
Andy Dwyer,"Do you think sewing kits are covered by insurance? Or groceries or, like, Xbox games? What is insurance?"
Andy Dwyer,"Oh, we could get through that."
Andy Dwyer,"I mean, look."
Andy Dwyer,Really?
Andy Dwyer,"It would suck for a while, and I would miss you while you're gone."
Andy Dwyer,You could sew up my lip underneath a bridge somewhere.
Andy Dwyer,We could buy a sewing kit.
Andy Dwyer,Let's just go home and care for each other.
Andy Dwyer,Every time.
Andy Dwyer,You want to know what else isn't good business?
Andy Dwyer,That guy's my friend.
Andy Dwyer,No more doctors.
Andy Dwyer,They're a bunch of scam artists.
Andy Dwyer,All right.
Andy Dwyer,"But this will do. I have some champagne, and I had to drink most of it to survive, so I'm kind of buzzed right now."
Andy Dwyer,"Champion, hey!"
Andy Dwyer,"Yeah, business is a little slow."
Andy Dwyer,You look ravishing.
Andy Dwyer,Sorry Kyle.
Andy Dwyer,Here.
Andy Dwyer,"But as I've known about you for the past 20 seconds, this is your dream."
Andy Dwyer,Enough technical business talk.
Andy Dwyer,Give me this.
Andy Dwyer,"I feel naked without it, okay."
Andy Dwyer,Next.
Andy Dwyer,Except it was way nicer there.
Andy Dwyer,"Well, I'm taking you camping. This is what I had set up at the other camp site."
Andy Dwyer,They reel you in with the free stuff.
Andy Dwyer,"Wait, are you sure you're not?"
Andy Dwyer,"Told you I was gonna take you camping, didn't I?"
Andy Dwyer,"Racing the rats, trying to get the cheese."
Andy Dwyer,I usually
Andy Dwyer,"Next thing you know, bam, you run into an ambulance."
Andy Dwyer,"Champion, you're lost and soon you'll be found I rescued you from the pound, something somethingoh manon the ground get on out of here Champion!"
Andy Dwyer,Chasing the cheese.
Andy Dwyer,"Hey, everybody."
Andy Dwyer,"I never understood the term ""elbow grease."""
Andy Dwyer,Who the hell is pregnant?
Andy Dwyer,I found a pregnancy test at your cabin and I checked with all the girls over there and wasn't any of them.
Andy Dwyer,I got the greatest wife in the world!
Andy Dwyer,"Come on, Ron, it's gonna be so fun."
Andy Dwyer,Really?
Andy Dwyer,"So, Ann, how you been?"
Andy Dwyer,"Ah, call an ambulance!"
Andy Dwyer,"The slots are finalized, but I can squeeze in ten minutes if a certain mister Duke Silver wanted to come out."
Andy Dwyer,"Last chance, Ron."
Andy Dwyer,"Do you need your money back, Ron?"
Andy Dwyer,Because I already spent it.
Andy Dwyer,"Wait, I forgot!"
Andy Dwyer,I feel right at home as a shoe shiner.
Andy Dwyer,You and me?
Andy Dwyer,Eduardo.
Andy Dwyer,"Hi, Eduardo."
Andy Dwyer,I want to apologize.
Andy Dwyer,Just because you're dating my soul mate doesn't give me any right to be a jerk to you.
Andy Dwyer,"I promise from now on, I'm just gonna be super nice to you."
Andy Dwyer,You're welcome.
Andy Dwyer,Mouse Rat.
Andy Dwyer,My band.
Andy Dwyer,It's our latest album.
Andy Dwyer,Yeah.
Andy Dwyer,"I have no idea what I'm doing, but I know I'm doing it really, really well."
Andy Dwyer,"Are you sure, boss?"
Andy Dwyer,"Your mission, should you choose to accept it, is to accept the following missions."
Andy Dwyer,Donna.
Andy Dwyer,Did you or did you not leave this positive pregnancy test in a dumpster in the woods?
Andy Dwyer,That's great!
Andy Dwyer,I guess it's not really grease.
Andy Dwyer,Good for you!
Andy Dwyer,"Leslie, are you pregnant?"
Andy Dwyer,"Yeah, we made a good call on that one."
Andy Dwyer,Are you sure everything will be all right if April goes to vet school?
Andy Dwyer,Just hard work.
Andy Dwyer,"Leslie, thank you."
Andy Dwyer,"Yeah, I just joined the rat race."
Andy Dwyer,I don't have my guitar.
Andy Dwyer,Madison.
Andy Dwyer,Oh!
Andy Dwyer,"Wait, I forgot."
Andy Dwyer,Who the hell is pregnant?
Andy Dwyer,"Everybody, let's get to work."
Andy Dwyer,"All right, here we go."
Andy Dwyer,"I found a pregnancy test at your cabin, and I checked with all the girls over there."
Andy Dwyer,It wasn't any of them.
Andy Dwyer,"Oh, hey, Ron."
Andy Dwyer,"Nice, shiny shoes you got there."
Andy Dwyer,And all of the rest of the volunteer work assignments are up on this board.
Andy Dwyer,We're married! We're totally gonna do it later!
Andy Dwyer,Larry.
Andy Dwyer,"Change is good, I guess."
Andy Dwyer,Nailed it.
Andy Dwyer,Step two has been completed easily.
Andy Dwyer,"Yes, all the time."
Andy Dwyer,I would feel bad about myself because I would start to think about this perfect guy.
Andy Dwyer,"Anytime you would talk about Justin, I didn't feel very important."
Andy Dwyer,That was rough.
Andy Dwyer,"Maybe if you had, I wouldn't have left."
Andy Dwyer,"But you do know now, so you have to choose."
Andy Dwyer,It's either me or Justin.
Andy Dwyer,"Are you, though?"
Andy Dwyer,Ah! That close.
Andy Dwyer,Got you a birthday present.
Andy Dwyer,Nice.
Andy Dwyer,"I got to admit, I thought your costume would maybe be a little bit sluttier."
Andy Dwyer,Now I work alone.
Andy Dwyer,Stealing the President's rubies.
Andy Dwyer,Classic.
Andy Dwyer,I was the best damn agent they had until I was framed for a crime I didn't commit.
Andy Dwyer,"Bert Macklin, FBI."
Andy Dwyer,"Hello, birthday girl."
Andy Dwyer,"Get out, Kyle."
Andy Dwyer,"Oh, thank God."
Andy Dwyer,I'd love to hear all about your family vacation.
Andy Dwyer,Who are you?
Andy Dwyer,"Oh, that's great."
Andy Dwyer,Huh?
Andy Dwyer,Not bad for a guy with two broken legs.
Andy Dwyer,Hey.
Andy Dwyer,"Every time I used to sit around all afternoon playing video games wearing only my slippers, all of a sudden, I would start to feel bad about myself, and do you know why?"
Andy Dwyer,What?
Andy Dwyer,"Actually, I do know what I'm talking about."
Andy Dwyer,What you're doing to Mark is not cool.
Andy Dwyer,It's named after a month out of the year.
Andy Dwyer,But I'll give you a clue.
Andy Dwyer,Not telling.
Andy Dwyer,Yeah.
Andy Dwyer,I wrote you a song.
Andy Dwyer,I got you something else.
Andy Dwyer,Yes.
Andy Dwyer,That's my wife.
Andy Dwyer,"Well, well, well. Look who's bothering who now?"
Andy Dwyer,Seems like the shot is on the other foot.
Andy Dwyer,And the guuy who polishes shoes is now me.
Andy Dwyer,What up? What can I do for ya?
Andy Dwyer,That wasn't it.
Andy Dwyer,That's all I have to hear.
Andy Dwyer,You won't live to regret this.
Andy Dwyer,"Oh, Justin?"
Andy Dwyer,I hate Justin.
Andy Dwyer,Ann was so obviously into him.
Andy Dwyer,It was so annoying.
Andy Dwyer,Just kidding.
Andy Dwyer,"I would say, in terms of guys that she's in love with, Justin's up here, I'm up here, and then you're down here."
Andy Dwyer,That high five was your birthday present.
Andy Dwyer,Did you like that?
Andy Dwyer,Will do.
Andy Dwyer,Ann Perkins! You should be ashamed of yourself.
Andy Dwyer,Yeah.
Andy Dwyer,"Tell me your least favorite things you have to do every day, and I'll do them for a month."
Andy Dwyer,Let me just look for that form.
Andy Dwyer,Nine things April hates to do.
Andy Dwyer,Why would you do that?
Andy Dwyer,Let me just wolf down this peanut brittle real quick.
Andy Dwyer,Fine.
Andy Dwyer,Ow!
Andy Dwyer,It's gonna be fine.
Andy Dwyer,Don't worry.
Andy Dwyer,I already won all the magazine mazes.
Andy Dwyer,I'm not going back there.
Andy Dwyer,No way.
Andy Dwyer,Ow!
Andy Dwyer,Ow.
Andy Dwyer,Ow.
Andy Dwyer,Yeah.
Andy Dwyer,"But I couldn't possibly, because I'm just a beginner."
Andy Dwyer,I am a goddess.
Andy Dwyer,A glorious female warrior.
Andy Dwyer,"Yeah, maybe I should."
Andy Dwyer,"I'm trying to stop April from taking a job with Chris, so I'm doing everything she hates doing for the next month."
Andy Dwyer,She said it might.
Andy Dwyer,"But it's all I've got, man."
Andy Dwyer,"Oh, my God."
Andy Dwyer,Thank you.
Andy Dwyer,But cool like a son.
Andy Dwyer,Like a grandpa.
Andy Dwyer,"Like a cool uncle, but old."
Andy Dwyer,"Oh, right."
Andy Dwyer,Noo!
Andy Dwyer,'Cause calories.
Andy Dwyer,Cute kid.
Andy Dwyer,"Number one, run the permits desk for an hour."
Andy Dwyer,That's no problem.
Andy Dwyer,I was secretly an undercover rock star this whole time.
